Period,Pressure,Speed,Temperature,Sound,Vibration
8623,102.83,97.43,88.95,66.94,137.51
8624,103.95,97.27,90.14,69.54,137.67
8625,104.01,96.93,90.34,71.96,138.82
8626,104.11,96.88,90.55,72.73,141.5
8627,104.42,96.71,90.69,76.48,141.63
8628,105.14,96.68,90.94,80.3,142.85
8629,105.19,96.37,90.96,81.43,145.4
8630,105.33,96.16,91.67,82.87,146.61
8631,105.36,96.15,93.81,84.11,148.51
8632,105.38,95.96,94.01,84.93,148.65
8633,105.58,95.27,94.51,85.77,151.55
8634,106.27,94.84,95,86.46,152.34
8635,100,100,80,60,120
8636,100.43,99.99,80.61,60.95,124.67
8637,100.81,99.58,81.06,63.06,128.38
8638,102.06,99.46,81.29,64.22,136.14
8639,102.28,99.33,81.81,64.42,138.44
8640,102.71,98.89,81.85,64.7,140.01
8641,102.89,98.75,82.56,65.28,151.09
8642,103.95,98.74,82.73,68.58,151.56
8643,104.01,98.7,83.06,69.56,157.89
8644,104.07,98.04,84.73,70.17,169.21
8645,104.11,97.89,84.78,70.25,170.69
8646,104.28,97.8,85.37,70.78,173.48
8647,105.03,97.72,85.38,71.18,173.89
8648,106.06,97.51,86.15,71.34,175.42
8649,106.36,97.26,86.4,71.56,181.52
8650,106.75,97.02,86.41,72.63,183.99
8651,107.12,96.67,86.95,74.4,188.93
8652,107.69,95.73,87.05,77.15,190.47
8653,108.85,95.07,87.46,78.88,194.77
8654,109.33,94.1,87.84,80.18,200.13
8655,100,100,80,60,120
8656,100.34,99.97,80.53,61.88,120.81
8657,100.45,99.32,80.98,65.12,122.39
8658,100.63,99.26,81.9,65.55,124.75
8659,101.06,99.08,82.53,65.72,125.37
8660,101.24,98.74,82.64,66.32,126.59
8661,101.58,98.66,83.97,66.98,133.09
8662,102.2,98.48,84.26,68.27,135.07
8663,102.55,98.34,85.15,69.66,135.3
8664,102.8,98.19,85.67,70.22,136.79
8665,103.4,97.98,85.72,70.9,137.47
8666,104.15,97.92,87.62,72.04,143.8
8667,104.9,97.71,88.45,72.07,145.4
8668,105.93,97.68,88.62,73.59,147.05
8669,100,100,80,60,120
8670,100.05,99.65,80.64,60.73,121.76
8671,100.16,99.53,80.66,62.65,122.15
8672,100.34,99.42,81.25,62.94,122.64
8673,100.53,99.34,81.38,63.8,125.18
8674,100.68,99.17,81.58,64.19,129.04
8675,101.13,98.44,81.87,67.26,135.36
8676,101.63,97.82,82.13,68.22,146.25
8677,101.72,97.74,82.23,68.76,149.73
8678,101.78,97.51,82.78,68.97,153.15
8679,102.42,97.18,83.58,70.07,162.98
8680,103.62,96.88,84.08,70.52,166.72
8681,103.73,96.44,86.26,72.3,174.65
8682,104.09,96.25,87.71,74.01,177
8683,104.13,96.23,88.23,74.67,178.45
8684,104.34,96.08,88.8,75.05,183.8
8685,104.44,95.79,88.83,75.46,184.05
8686,104.72,95.59,89.01,77.11,184.44
8687,104.88,95.29,89.23,78.74,187.61
8688,105.11,95.06,89.32,80.19,187.67
8689,105.33,94.99,90.83,80.71,188.47
8690,100,100,80,60,120
8691,100.05,99.93,80.94,60.02,123.12
8692,101.34,99.77,80.98,61.25,128.82
8693,101.57,99.56,81.41,62.15,129.52
8694,102.43,99.09,82.5,65.28,130.8
8695,102.5,97.94,82.82,65.53,131.3
8696,102.67,97.05,82.93,66.23,134.06
8697,102.9,96.76,83.52,68.03,134.61
8698,102.96,96.59,84.38,69.6,135.53
8699,103.15,96.09,84.39,69.9,148.56
8700,103.2,95.92,84.42,70.38,153.34
8701,103.37,95.82,85.14,72,166.26
8702,103.69,95.48,85.47,72.9,166.35
8703,104.44,95.43,85.91,74.53,166.89
8704,104.86,95.4,86.5,74.7,172.31
8705,104.99,94.9,86.82,75.01,174.1
8706,100,100,80,60,120
8707,100.24,99.85,81.08,61.27,120.49
8708,100.45,99.78,81.14,61.82,125.02
8709,100.61,99.45,81.28,61.98,130.07
8710,100.62,99.18,81.51,62.08,131.81
8711,101.06,99.1,81.63,62.42,136.07
8712,101.17,98.74,82.66,63.23,136.94
8713,101.56,97.81,83.02,64.2,138.12
8714,101.97,97.67,83.17,66.11,138.54
8715,101.99,97.55,84.8,67.83,141.41
8716,102.02,97.41,85.04,69.62,143.77
8717,102.07,97.31,87.57,70.45,144.14
8718,102.79,96.94,87.66,70.79,144.83
8719,102.92,96.66,87.87,70.97,151.06
8720,103.31,96.6,88.25,72.79,152.22
8721,104.37,96.46,89.18,75.33,156.36
8722,104.86,95.88,89.19,75.68,157.13
8723,105,95.54,89.95,77.15,157.19
8724,105.32,95.32,90.34,77.6,165.18
8725,106.41,95.26,90.79,79.6,166.82
8726,106.5,95.04,90.92,80.2,169.18
8727,106.58,94.89,93.51,80.56,169.51
8728,100,100,80,60,120
8729,100.26,99.84,80.68,60.46,121.1
8730,100.56,99.84,80.8,61.81,126.42
8731,100.58,99.75,81.91,62.09,134.65
8732,101.21,99.69,82.42,62.34,141.37
8733,101.31,99.3,82.49,62.98,142.91
8734,101.31,98.5,82.85,65.07,150.14
8735,101.61,98.5,83.2,71.37,150.96
8736,101.65,98.3,84.01,71.66,155.06
8737,101.76,98.29,84.24,76.4,156.97
8738,101.95,98.06,84.29,86.54,160.99
8739,102.32,98.03,84.48,88.1,163.71
8740,102.34,97.93,84.76,89.85,166.95
8741,102.49,97.76,85.01,90.64,172.75
8742,102.87,97.51,85.41,91.56,179.54
8743,103.09,97.5,86.42,91.71,179.55
8744,100,100,80,60,120
8745,100.35,99.39,80.07,61.29,124.51
8746,100.43,99.1,81.33,61.51,125.67
8747,100.71,98.48,81.66,63.56,125.96
8748,101.03,98.42,84.1,64.2,129.03
8749,101.24,97.47,84.31,65.98,134.3
8750,101.35,97.32,84.32,67.57,135.87
8751,101.76,97.31,84.94,67.8,139.14
8752,102.33,97.13,87.05,68.82,146.91
8753,102.58,97.1,87.36,68.88,147.47
8754,102.79,97.06,87.45,69.2,149.93
8755,103.34,96.54,88.21,70.1,156.77
8756,103.53,96.53,89.09,71.22,175.52
8757,103.92,96.51,89.86,71.78,177.48
8758,104.47,96.45,90.16,73.29,178.14
8759,104.52,96.39,91.65,74.51,183.91
8760,104.62,96.3,92.34,74.59,187.23
8761,104.74,96.25,92.63,74.89,189.03
8762,104.78,96.21,92.85,75.15,192.46
8763,105.17,95.78,93.14,79.71,194.54
8764,105.21,95.66,93.97,79.83,198.78
8765,105.77,95.59,94.08,80.39,201.28
8766,105.9,95.47,94.08,82.35,201.55
8767,106.36,95.26,94.52,84.64,205.41
8768,106.51,95.26,94.71,86.74,206.16
8769,106.64,95.24,94.72,89.06,206.94
8770,106.68,94.92,95.36,90.41,208
8771,100,100,80,60,120
8772,100.53,99.98,80.29,61.83,121.45
8773,100.68,99.96,80.35,61.93,122.96
8774,100.84,99.93,81.09,62.1,127.23
8775,101.35,99.47,81.44,62.11,129.42
8776,102.29,98.84,81.84,63.32,130.05
8777,102.71,98.69,81.85,65.72,134.19
8778,103.15,98.43,81.85,66.73,134.53
8779,103.29,98.23,82.61,67.5,141.22
8780,103.68,97.85,83.5,67.72,143.1
8781,105.01,97.76,84,68.36,144.75
8782,105.39,97.52,84.09,70.34,145.83
8783,105.88,97.18,85.79,73.37,146.54
8784,106.18,96.89,86.48,74.05,151.83
8785,106.41,96.65,86.6,74.16,151.98
8786,106.48,96.4,86.87,75.51,152.32
8787,107.12,96.4,87.45,75.76,154.35
8788,107.16,96.37,87.78,75.82,157.09
8789,107.49,96.36,88,76.27,162.04
8790,108.28,95.72,88.74,78.95,165.06
8791,108.46,95.6,89.17,79.05,168.44
8792,108.56,95.31,90.05,79.94,169.39
8793,109.51,95.3,90.09,81.28,170.66
8794,111.25,94.74,90.38,81.44,172.55
8795,100,100,80,60,120
8796,100.29,99.99,81.19,60.36,121.31
8797,100.44,99.94,81.58,61.21,122.77
8798,100.84,99.67,81.91,64.84,123.41
8799,101.05,99.26,82.19,68.13,125.32
8800,101.07,99.13,84.61,70.25,127.79
8801,101.39,98.91,85.22,71.09,129.56
8802,101.82,98.68,85.73,71.52,129.71
8803,101.87,98.31,85.75,72.43,133.56
8804,102.23,98.27,86.17,74.86,137.16
8805,102.32,97.71,86.63,76.58,138.84
8806,103.04,97.37,86.91,76.74,138.95
8807,103.13,97.24,87.18,76.99,141.71
8808,103.16,97.05,87.4,78.27,147.94
8809,103.5,96.91,87.5,79.07,156.37
8810,103.56,96.54,87.77,80.5,157.51
8811,103.98,96.5,89.15,81.47,159.43
8812,104.11,96.3,89.22,81.99,173.75
8813,104.53,96.18,89.76,82.09,174.6
8814,104.54,95.61,90.21,82.87,180.38
8815,104.59,95.46,90.27,83.68,181.79
8816,104.61,94.76,90.44,86.26,184.43
8817,100,100,80,60,120
8818,100.32,99.54,80.51,60.74,120.19
8819,100.47,99.3,81.15,61.5,124.37
8820,100.72,99.1,81.61,61.74,136.68
8821,100.75,98.96,81.89,61.88,137.23
8822,101.03,98.89,82.22,61.96,141.65
8823,101.08,98.68,82.34,65.3,142.83
8824,101.2,98.59,83.12,65.76,145.01
8825,101.31,98.49,83.31,66.24,145.77
8826,101.63,98.37,84.22,66.46,147.72
8827,101.83,98.02,84.34,66.92,147.81
8828,102.08,97.65,84.53,67.9,150.09
8829,102.1,97.62,84.59,68.05,153.14
8830,102.11,97.53,85.36,69.47,154.75
8831,102.95,97.07,85.85,69.75,155.61
8832,103.57,96.98,86.77,70.17,156.9
8833,104.06,96.86,88.44,71.01,161.3
8834,104.1,96.51,88.54,72.76,163.79
8835,104.29,96.16,88.7,74.04,167.88
8836,104.47,96.05,89.43,74.92,168.67
8837,104.8,95.98,90.63,79.72,168.88
8838,106.39,95.88,91.5,80.2,179.97
8839,107.07,95.68,91.53,80.35,181.95
8840,108.36,95.45,91.98,80.43,186.47
8841,108.5,95.29,92.76,81.07,190.26
8842,108.74,95.24,93.36,81.31,190.75
8843,109.12,94.85,93.76,81.85,196.76
8844,100,100,80,60,120
8845,100.03,99.94,80.29,62.69,120.52
8846,100.09,99.66,80.59,62.7,121.95
8847,100.14,99.52,80.66,65.37,122
8848,100.3,99.28,81.67,65.61,125.26
8849,101.22,98.86,82.1,67.58,125.62
8850,101.5,98.86,82.23,68.05,127.4
8851,102.02,98.44,82.31,68.19,127.67
8852,102.07,98.26,82.47,70.37,129.25
8853,102.07,98.14,82.96,70.67,134.8
8854,102.53,97.94,83.15,71.15,136.84
8855,102.58,97.9,83.25,72.21,137.09
8856,102.69,97.88,83.29,72.46,138.49
8857,103.16,97.83,83.52,73.16,144.18
8858,103.16,97.82,85.44,73.44,146.77
8859,104.78,97.77,85.55,74.61,148.15
8860,104.89,97.66,86.06,75.23,149.51
8861,105.02,97.32,86.1,76.7,150.81
8862,105.14,96.86,88.36,76.99,153.31
8863,105.29,96.84,88.38,77.35,155.36
8864,105.39,96.4,88.46,78.11,156.12
8865,105.82,96.19,89.16,79.23,156.78
8866,106.01,96.11,89.8,80.6,157.55
8867,106.1,95.99,90.17,80.64,157.89
8868,106.46,95.95,90.2,82.16,159.49
8869,106.71,95.85,90.24,82.43,160.95
8870,107.92,95.54,90.45,82.45,161.72
8871,107.96,95.44,91.62,83.31,163.55
8872,108,95.21,91.83,85.37,165.08
8873,108.43,95.18,91.94,86.34,167.45
8874,108.68,95.07,92.37,89.56,167.81
8875,109.04,94.98,92.47,89.8,173.51
8876,100,100,80,60,120
8877,100.53,99.81,80.07,60.81,120.35
8878,100.54,99.63,80.65,61.78,125.99
8879,100.81,99.47,82.05,62.37,126.09
8880,101.59,98.52,82.84,62.74,126.78
8881,101.65,98.5,83.04,67.57,127.59
8882,101.9,98.34,83.09,69.09,127.93
8883,101.91,98.06,83.2,69.67,129.09
8884,102.97,96.71,83.34,71.55,129.33
8885,103.18,96.02,84.69,71.6,141.76
8886,103.21,95.94,85.05,72.59,152.67
8887,103.49,95.76,85.36,72.8,154.55
8888,103.68,95.75,85.89,72.88,157.7
8889,103.89,95.74,86.04,73.61,159.28
8890,104.28,95.28,87.16,76.3,160.58
8891,105.18,94.74,88,77.12,161.53
8892,100,100,80,60,120
8893,100.53,99.3,80.37,61.19,121.04
8894,100.9,99.05,81.18,63.23,121.4
8895,100.98,98.95,81.38,64.94,122.85
8896,101.03,98.91,81.6,64.97,123.37
8897,101.27,98.88,81.98,65.12,123.58
8898,101.32,98.66,82.16,68,127.87
8899,102.17,98.54,82.22,71.17,128.95
8900,102.36,98.13,82.82,72.5,130.19
8901,102.45,97.85,83.64,73.19,130.98
8902,103.19,97.67,83.84,74.83,133.61
8903,103.32,97.55,85.74,76.69,133.74
8904,103.34,97.47,85.86,76.94,139.2
8905,103.42,97.19,85.9,79.73,139.56
8906,104.05,97.06,86.11,80.02,139.84
8907,104.41,96.76,87.41,81.51,144.79
8908,104.42,96.69,87.91,81.63,145.99
8909,104.53,96.42,90.1,82.89,148.03
8910,104.97,95.7,90.5,83.35,148.42
8911,105.04,95.53,90.79,85.33,149.07
8912,105.23,95.3,91.42,87.03,150.07
8913,105.69,94.73,91.49,87.45,152.36
8914,100,100,80,60,120
8915,100.19,99.93,81.17,60.58,123.21
8916,100.52,99.82,81.29,60.89,123.65
8917,100.52,99.62,81.59,62.05,124.44
8918,100.63,99.57,82.15,64.96,126.6
8919,100.67,99.5,82.22,65.19,136.58
8920,100.85,99.27,82.4,65.98,138.7
8921,101.13,99.26,82.68,67.32,144.98
8922,101.49,99.19,82.68,67.96,146.22
8923,101.92,98.89,83.06,69.54,146.77
8924,102.01,98.65,83.41,70.42,146.85
8925,102.07,98.23,83.62,73.23,147.57
8926,102.11,98.2,84,74.02,148.96
8927,102.61,98.2,84.34,75.59,149.59
8928,102.94,98.07,85.31,77.46,150.67
8929,103.05,97.63,85.55,78.33,154.44
8930,103.22,97.18,87.4,80.01,160.46
8931,103.49,96.96,87.9,81.16,161.51
8932,104,96.31,88.16,83.21,162.73
8933,104.18,96.25,88.22,83.82,171
8934,104.27,95.94,88.34,84.95,176.87
8935,104.35,95.73,88.5,85.1,180.04
8936,104.46,95.36,89.08,86,180.25
8937,104.46,95.23,89.36,87.47,183.72
8938,104.74,94.97,89.37,89.2,184.46
8939,100,100,80,60,120
8940,100.34,99.93,80.1,62.9,122.21
8941,101.11,99.5,80.47,63.16,122.84
8942,101.19,99.37,81.33,64.24,123.38
8943,101.8,99.31,81.5,65.24,128.69
8944,101.98,98.92,82.12,67.07,132.46
8945,102.14,97.73,83.53,67.51,138.25
8946,103.18,97.46,84.24,68.4,138.46
8947,103.25,97.37,84.36,68.88,151.99
8948,103.51,97.17,85.04,69.25,153.73
8949,104.2,96.65,85.35,69.37,156.34
8950,105.54,96.06,85.71,70.2,157.23
8951,107.04,95.92,85.8,74.73,162.48
8952,107.74,95.77,87.28,74.83,163.47
8953,107.81,95.55,87.5,75.57,169.16
8954,107.98,95.54,87.89,76.55,172.78
8955,108.19,95.35,87.97,77.2,174.33
8956,108.48,95.12,89.1,79.53,174.35
8957,108.68,95.06,89.76,81.91,177.64
8958,108.86,94.98,90.01,82.08,182.39
8959,100,100,80,60,120
8960,100.13,98.92,80.12,60.39,121.5
8961,100.72,98.84,80.17,60.74,122.09
8962,100.8,98.14,80.36,61.54,122.35
8963,101.8,97.77,81.48,61.57,124
8964,101.98,96.95,82.11,62.12,127.7
8965,102.48,96.26,82.71,66.07,128.99
8966,102.61,96.25,83.59,66.5,131.63
8967,102.76,96.19,85.2,67.12,136.68
8968,103.06,95.82,85.29,67.32,140.84
8969,103.28,95.55,85.98,69.52,143.38
8970,100,100,80,60,120
8971,100.07,99.88,80.42,61.3,121.05
8972,100.09,99.41,80.56,62.58,128.36
8973,100.12,98.52,80.76,63.39,129.9
8974,100.34,98.15,82.51,63.51,136.66
8975,100.46,97.88,84.19,66.61,139.46
8976,100.62,97.66,84.41,66.99,142.1
8977,100.8,97.27,84.69,69.43,146.21
8978,101.2,96.73,85.33,70.73,146.59
8979,101.27,96.59,85.94,71.7,148.9
8980,101.37,96.57,86,73.85,149.12
8981,101.43,96.19,86.15,74.57,150.18
8982,101.78,96.12,87.25,74.91,150.18
8983,102.58,95.33,88.03,76.95,156.17
8984,102.71,95.28,88.65,76.97,156.41
8985,102.93,94.64,89.54,79.05,160.22
8986,100,100,80,60,120
8987,100.57,99.98,80.14,61.04,121.59
8988,100.57,99.84,80.25,61.76,122.09
8989,101.18,99.71,80.5,63.47,124.64
8990,101.41,98.61,80.5,64.28,126.59
8991,102.92,98.53,81.37,67.07,126.73
8992,103.01,98.51,81.65,67.19,127.95
8993,104.26,98.44,82.14,67.49,129.34
8994,104.43,98.44,83.26,69.23,129.78
8995,104.55,98.22,84.17,69.44,132.54
8996,104.73,97.94,84.77,70.56,136.42
8997,105.32,97.68,84.82,74.4,137.57
8998,105.95,97.61,84.88,78.47,141.85
8999,106.27,97.43,85.31,80.3,143.7
9000,106.65,97.24,85.47,80.45,145.44
9001,107.19,97.01,86.72,82.24,146.19
9002,107.32,96.94,86.89,83.18,148.69
9003,109.34,96.87,87.27,84.28,149.7
9004,109.75,96.44,88.67,85.58,153.1
9005,110.46,95.87,89.77,86.79,156.43
9006,100,100,80,60,120
9007,101.75,99.98,81.14,62.06,120.76
9008,101.89,99.71,81.19,62.72,121.61
9009,102.46,99.69,81.32,63.31,121.73
9010,102.69,99.54,81.79,67.19,126.81
9011,103.29,98.59,81.83,67.23,128.06
9012,103.3,98.2,83.84,67.85,134.25
9013,104.09,97.85,83.88,68.04,134.31
9014,104.2,97.78,84.08,68.5,136.33
9015,104.86,97.53,84.85,72.5,138.41
9016,105.36,97.25,84.94,76.76,146.75
9017,105.5,96.93,86.02,77.16,147.12
9018,106.62,96.03,86.32,77.88,148.87
9019,106.87,94.94,87.49,77.93,150.34
9020,100,100,80,60,120
9021,100.43,99.92,80.33,60.08,120.13
9022,100.98,99.5,80.69,61.09,120.58
9023,101.3,99.46,81.59,61.23,123.89
9024,101.32,99.32,82.29,63.32,136.7
9025,101.36,99.09,82.5,64.54,137.45
9026,101.45,98.5,82.77,65.39,138.13
9027,101.63,97.45,82.8,65.99,139.38
9028,101.71,97.37,83.9,66.67,140.44
9029,101.82,96.81,84.71,69.37,144.02
9030,101.88,96.79,85.2,69.55,144.78
9031,101.99,96.6,85.44,70.33,145.34
9032,103.06,96.58,85.87,71.07,146.4
9033,103.54,96.52,89.15,73.51,148.34
9034,104.01,96.44,90.03,74.05,149.95
9035,104.02,96.38,90.24,74.07,152.9
9036,104.06,96.35,90.36,74.49,155.56
9037,105.06,95.73,90.93,74.96,156.99
9038,106.43,95.65,91,77.33,158.65
9039,107.21,95.64,91.14,78.42,159.56
9040,107.4,95.35,92,78.44,162.95
9041,107.56,95.31,92.09,79.28,163.76
9042,107.79,95.26,92.26,79.73,165.11
9043,110.5,95.08,92.74,80.29,167.22
9044,100,100,80,60,120
9045,100.37,99.33,80.6,61.82,120.3
9046,100.44,99.25,81.44,63.18,121.06
9047,101.67,98.83,81.82,64.41,121.45
9048,101.75,98.38,81.96,65.6,123.65
9049,103.2,97.91,82.32,67.88,125.05
9050,103.78,96.92,83.25,68.04,125.95
9051,103.93,96.49,83.34,68.09,127.2
9052,104.21,96.38,83.63,68.59,128.65
9053,105.17,96.22,84.56,69.11,129.79
9054,105.29,96.16,84.64,70.36,132.14
9055,105.63,96.05,85.24,70.81,132.23
9056,106.27,96.04,86.54,73.06,132.32
9057,106.71,96.01,86.64,73.07,132.41
9058,107.45,95.95,86.67,73.59,134.3
9059,107.69,95.9,87.15,75.99,137.69
9060,107.84,95.18,87.54,76.02,139.11
9061,108.16,95.1,88.17,76.72,140.24
9062,108.24,95.08,88.56,79.18,142.24
9063,108.37,94.22,88.78,83.91,147.05
9064,100,100,80,60,120
9065,100.13,99.63,80.03,62.85,121.81
9066,100.29,99,81.23,64.12,123.33
9067,100.54,98.7,83.27,64.67,124.29
9068,100.55,98.31,83.48,64.95,133.33
9069,100.75,98.25,83.62,65.55,136.41
9070,100.9,98.12,83.91,66.7,137.9
9071,101.21,97.95,84.46,66.84,144.62
9072,101.45,97.94,85.82,66.89,158.22
9073,101.59,97.93,86.09,70.64,165.22
9074,101.64,96.42,86.35,71.48,165.58
9075,102.25,96.37,86.8,71.56,166.41
9076,102.31,96.35,86.97,72.29,166.56
9077,102.32,96.35,87.88,74.51,167.83
9078,102.36,96.18,88.69,76.55,176.96
9079,102.76,96.03,89.33,76.74,181.17
9080,103.51,95.5,89.67,77.56,183.15
9081,103.72,94.87,90.43,77.93,188.16
9082,100,100,80,60,120
9083,100.14,99.53,81.21,60.46,122.64
9084,100.4,99.3,81.51,61.92,123.65
9085,100.43,98.94,81.71,64.33,125.99
9086,100.44,98.54,82.7,66.42,126.02
9087,100.66,98.06,83.8,67.05,126.58
9088,101.04,97.93,84.02,69.26,129.05
9089,101.5,97.82,84.09,71.52,130.05
9090,101.64,97.45,84.73,73.01,130.13
9091,101.93,97.12,84.73,73.14,132.42
9092,102.59,96.99,85.27,73.68,134.15
9093,102.99,96.97,86.2,73.87,134.7
9094,103.1,96.46,86.25,74.58,134.89
9095,103.16,96.45,86.36,75.47,144.4
9096,103.44,96.4,86.38,77.05,147.62
9097,103.84,96.12,86.75,77.59,147.91
9098,104.33,95.82,87.23,78.3,149.09
9099,104.82,95.68,87.46,79.79,152.3
9100,104.93,95.61,87.54,80.2,154.02
9101,105.2,95.57,88.74,80.3,161.34
9102,105.63,95.47,89.72,81.14,163.53
9103,106.35,95.41,91.35,81.41,166.01
9104,108.18,95.16,91.65,86.35,169.24
9105,108.31,95.16,91.66,87.59,169.49
9106,108.66,94.76,92.32,88.49,175.38
9107,100,100,80,60,120
9108,100.38,99.41,80.2,60.69,120.78
9109,100.6,99.27,80.56,61.53,121.72
9110,100.95,99.21,82.03,61.9,124.24
9111,100.95,99.12,82.57,62.03,125
9112,101.78,99.04,82.99,62.3,133.08
9113,101.97,98.9,83.35,62.76,137.4
9114,102.12,98.72,83.45,65.3,139.17
9115,102.2,98.61,83.89,66.49,146.72
9116,102.34,98.56,85.38,66.54,147.87
9117,103.16,98.49,85.97,66.96,148.11
9118,103.32,98.41,86.35,67.01,151.37
9119,103.97,97.95,87.14,68.26,152.41
9120,104.18,97.45,88.38,68.67,157.47
9121,104.78,97.42,88.46,70.16,166.16
9122,105.01,97.26,89.52,70.85,168.27
9123,105.12,96.88,90.62,71.93,168.71
9124,105.22,96.4,90.84,72.42,170.32
9125,105.36,96.1,90.98,72.8,177.54
9126,105.53,96.1,91.33,72.9,177.92
9127,105.54,95.17,91.9,74.21,179.56
9128,105.6,95.09,92.6,75.44,180.95
9129,106.14,95.02,93.22,75.82,182.24
9130,106.39,94.96,93.51,76.12,183.31
9131,100,100,80,60,120
9132,100.07,99.96,80.65,63.09,123.78
9133,100.59,99.92,81.24,63.96,125.3
9134,100.9,99.64,82.37,65.37,128.7
9135,101.25,99.05,82.49,65.91,128.96
9136,101.35,98.98,83.56,67.15,129.5
9137,101.56,98.97,83.7,67.6,131.53
9138,101.8,98.59,85.41,67.9,136.28
9139,102.5,98.45,85.65,69.59,138.96
9140,102.96,97.77,86.39,71.58,141.11
9141,103.94,97.67,86.6,75.26,142.77
9142,104.23,97.66,86.93,75.99,147.52
9143,104.56,97.12,87.05,76.59,148.49
9144,105.07,97.07,87.12,76.84,149.8
9145,105.14,97.05,87.69,78.1,153.12
9146,105.29,96.94,87.84,78.3,161.56
9147,106.78,96.57,87.94,80.24,161.63
9148,108.32,96.35,88.22,80.59,164.54
9149,108.42,96.19,89.14,80.66,164.57
9150,109.29,95.87,89.56,81.28,168.28
9151,109.34,95.74,90.01,83.18,174.99
9152,109.8,95.72,90.32,83.77,183.09
9153,110.49,95.7,90.41,84.07,185.58
9154,100,100,80,60,120
9155,101.56,99.67,80.37,61.64,122.77
9156,101.82,99.43,80.58,62.84,122.79
9157,102.56,99.3,80.81,65.65,123.54
9158,103.52,98.59,81.8,67.05,123.81
9159,103.63,97.49,81.89,67.35,125.38
9160,103.87,97.45,82.12,67.83,127.81
9161,104.22,97.44,83.86,68.29,134.16
9162,105.04,97.06,85.73,69.28,135.26
9163,105.05,97.04,86.06,74.94,136.23
9164,106.76,96.96,86.18,75.84,136.52
9165,107.06,95.85,86.5,76.27,138.91
9166,107.52,95.15,86.65,77.26,139.23
9167,107.8,94.34,87.29,78.03,144.66
9168,100,100,80,60,120
9169,100.32,99.49,80.09,60.85,121.49
9170,100,100,80,60,120
9171,100.34,99.75,80.35,62.06,120.64
9172,100.62,99.52,80.83,62.66,121.27
9173,100.69,99.1,80.95,63.98,122.04
9174,100.84,98.73,83.28,66.29,123
9175,101.37,97.97,83.33,66.54,126.45
9176,101.82,97.85,83.97,66.79,126.69
9177,101.98,97.85,84.2,67.45,132.04
9178,102.29,97.31,84.97,69.25,134.31
9179,102.36,97.26,85.35,69.39,136.01
9180,102.85,97.22,85.5,71.8,136.8
9181,102.95,97.05,85.91,77.51,137.76
9182,103.17,96.64,85.93,78.42,140.31
9183,103.45,95.76,86.16,79.03,143.58
9184,103.53,95.08,87.34,80.25,143.67
9185,103.58,94.59,87.59,80.81,147.52
9186,100,100,80,60,120
9187,100.04,99.53,80.05,61.53,120.69
9188,100.17,99.36,80.33,64.31,122.32
9189,100.49,99.22,80.85,64.98,124.25
9190,100.54,98.8,81.85,65.2,124.41
9191,101.33,98.39,82.17,69.54,128.26
9192,101.7,98.35,83.52,70.86,129.61
9193,101.94,98.23,83.75,70.95,133.79
9194,102.02,98.22,84.4,71.45,137.01
9195,103.39,97.97,84.5,71.76,137.39
9196,103.4,97.87,85.58,73.48,137.78
9197,103.47,97.77,86.06,74.24,140.16
9198,104.39,97.73,86.79,74.79,150.05
9199,104.44,97.03,87.75,76.5,151.71
9200,104.72,96.87,87.76,76.56,158.09
9201,104.88,96.46,88.52,77,162.1
9202,104.96,96.4,88.98,77.23,162.52
9203,104.98,96.29,89.62,78.31,163.4
9204,105.41,96.13,89.89,79.85,170.7
9205,106.6,95.67,90.28,80.9,170.72
9206,107.17,95.65,90.41,82.35,173.03
9207,107.37,95.37,90.57,82.57,173.04
9208,107.94,95.23,90.66,83.64,175.4
9209,107.98,95.16,91.36,84.97,179.69
9210,108.19,95.11,93.67,85.48,181.94
9211,108.4,94.92,95.97,85.89,182.07
9212,100,100,80,60,120
9213,100.05,99.41,80.28,64.63,123.44
9214,100.09,99.39,80.28,68.11,124.64
9215,100.22,99.06,80.49,68.65,127.87
9216,100.38,98.26,81.01,69.76,128.82
9217,100.42,98.22,81.27,69.81,130.11
9218,100.49,98.19,81.29,71.84,136.32
9219,101.27,97.86,81.83,74.31,139.72
9220,101.31,97.86,82.48,74.35,139.93
9221,101.92,97.52,82.56,75.21,140.93
9222,102.6,97.24,82.62,75.21,144.55
9223,103.23,97.15,82.85,75.47,146.12
9224,103.55,96.94,83.71,78.96,146.82
9225,103.7,96.89,83.85,79.11,147.15
9226,104.41,96.02,84.28,80.25,149.53
9227,104.47,95.71,84.59,81.13,153.55
9228,104.68,95.41,85.28,82.49,155.85
9229,104.81,95.3,85.65,82.56,156
9230,105.08,95.24,85.78,82.72,157.2
9231,105.83,95.16,87.05,84.28,159.62
9232,106.13,95.1,87.42,86.88,166.86
9233,106.21,94.63,88.06,92.08,167.43
9234,100,100,80,60,120
9235,100.02,99.99,81.04,60.14,120.8
9236,100.26,99.92,81.09,61.18,122.04
9237,100.39,99.61,82.58,61.61,123.21
9238,100.55,99.59,83.18,61.75,123.57
9239,100.8,99.39,83.91,63.15,131.12
9240,101.05,98.98,84.51,64.56,131.42
9241,101.37,98.68,85.19,65.92,132.94
9242,101.61,98.52,85.38,66.18,135.79
9243,100,100,80,60,120
9244,100.73,99.91,80.46,60.26,124.3
9245,101.19,99.35,80.69,62.28,126.37
