Period,Failures,Pressure,Speed,Temperature,Sound,Vibration
8988,0,100.57,99.84,80.25,61.76,122.09
8989,0,101.18,99.71,80.5,63.47,124.64
8990,0,101.41,98.61,80.5,64.28,126.59
8991,0,102.92,98.53,81.37,67.07,126.73
8992,0,103.01,98.51,81.65,67.19,127.95
8993,0,104.26,98.44,82.14,67.49,129.34
8994,0,104.43,98.44,83.26,69.23,129.78
8995,0,104.55,98.22,84.17,69.44,132.54
8996,0,104.73,97.94,84.77,70.56,136.42
8997,0,105.32,97.68,84.82,74.4,137.57
8998,0,105.95,97.61,84.88,78.47,141.85
8999,0,106.27,97.43,85.31,80.3,143.7
9000,0,106.65,97.24,85.47,80.45,145.44
9001,0,107.19,97.01,86.72,82.24,146.19
9002,0,107.32,96.94,86.89,83.18,148.69
9003,0,109.34,96.87,87.27,84.28,149.7
9004,0,109.75,96.44,88.67,85.58,153.1
9005,1,110.46,95.87,89.77,86.79,156.43
9006,0,100,100,80,60,120
9007,0,101.75,99.98,81.14,62.06,120.76
9008,0,101.89,99.71,81.19,62.72,121.61
9009,0,102.46,99.69,81.32,63.31,121.73
9010,0,102.69,99.54,81.79,67.19,126.81
9011,0,103.29,98.59,81.83,67.23,128.06
9012,0,103.3,98.2,83.84,67.85,134.25
9013,0,104.09,97.85,83.88,68.04,134.31
9014,0,104.2,97.78,84.08,68.5,136.33
9015,0,104.86,97.53,84.85,72.5,138.41
9016,0,105.36,97.25,84.94,76.76,146.75
9017,0,105.5,96.93,86.02,77.16,147.12
9018,0,106.62,96.03,86.32,77.88,148.87
9019,1,106.87,94.94,87.49,77.93,150.34
9020,0,100,100,80,60,120
9021,0,100.43,99.92,80.33,60.08,120.13
9022,0,100.98,99.5,80.69,61.09,120.58
9023,0,101.3,99.46,81.59,61.23,123.89
9024,0,101.32,99.32,82.29,63.32,136.7
9025,0,101.36,99.09,82.5,64.54,137.45
9026,0,101.45,98.5,82.77,65.39,138.13
9027,0,101.63,97.45,82.8,65.99,139.38
9028,0,101.71,97.37,83.9,66.67,140.44
9029,0,101.82,96.81,84.71,69.37,144.02
9030,0,101.88,96.79,85.2,69.55,144.78
9031,0,101.99,96.6,85.44,70.33,145.34
9032,0,103.06,96.58,85.87,71.07,146.4
9033,0,103.54,96.52,89.15,73.51,148.34
9034,0,104.01,96.44,90.03,74.05,149.95
9035,0,104.02,96.38,90.24,74.07,152.9
9036,0,104.06,96.35,90.36,74.49,155.56
9037,0,105.06,95.73,90.93,74.96,156.99
9038,0,106.43,95.65,91,77.33,158.65
9039,0,107.21,95.64,91.14,78.42,159.56
9040,0,107.4,95.35,92,78.44,162.95
9041,0,107.56,95.31,92.09,79.28,163.76
9042,0,107.79,95.26,92.26,79.73,165.11
9043,1,110.5,95.08,92.74,80.29,167.22
9044,0,100,100,80,60,120
9045,0,100.37,99.33,80.6,61.82,120.3
9046,0,100.44,99.25,81.44,63.18,121.06
9047,0,101.67,98.83,81.82,64.41,121.45
9048,0,101.75,98.38,81.96,65.6,123.65
9049,0,103.2,97.91,82.32,67.88,125.05
9050,0,103.78,96.92,83.25,68.04,125.95
9051,0,103.93,96.49,83.34,68.09,127.2
9052,0,104.21,96.38,83.63,68.59,128.65
9053,0,105.17,96.22,84.56,69.11,129.79
9054,0,105.29,96.16,84.64,70.36,132.14
9055,0,105.63,96.05,85.24,70.81,132.23
9056,0,106.27,96.04,86.54,73.06,132.32
9057,0,106.71,96.01,86.64,73.07,132.41
9058,0,107.45,95.95,86.67,73.59,134.3
9059,0,107.69,95.9,87.15,75.99,137.69
9060,0,107.84,95.18,87.54,76.02,139.11
9061,0,108.16,95.1,88.17,76.72,140.24
9062,0,108.24,95.08,88.56,79.18,142.24
9063,1,108.37,94.22,88.78,83.91,147.05
9064,0,100,100,80,60,120
9065,0,100.13,99.63,80.03,62.85,121.81
9066,0,100.29,99,81.23,64.12,123.33
9067,0,100.54,98.7,83.27,64.67,124.29
9068,0,100.55,98.31,83.48,64.95,133.33
9069,0,100.75,98.25,83.62,65.55,136.41
9070,0,100.9,98.12,83.91,66.7,137.9
9071,0,101.21,97.95,84.46,66.84,144.62
9072,0,101.45,97.94,85.82,66.89,158.22
9073,0,101.59,97.93,86.09,70.64,165.22
9074,0,101.64,96.42,86.35,71.48,165.58
9075,0,102.25,96.37,86.8,71.56,166.41
9076,0,102.31,96.35,86.97,72.29,166.56
9077,0,102.32,96.35,87.88,74.51,167.83
9078,0,102.36,96.18,88.69,76.55,176.96
9079,0,102.76,96.03,89.33,76.74,181.17
9080,0,103.51,95.5,89.67,77.56,183.15
9081,1,103.72,94.87,90.43,77.93,188.16
9082,0,100,100,80,60,120
9083,0,100.14,99.53,81.21,60.46,122.64
9084,0,100.4,99.3,81.51,61.92,123.65
9085,0,100.43,98.94,81.71,64.33,125.99
9086,0,100.44,98.54,82.7,66.42,126.02
9087,0,100.66,98.06,83.8,67.05,126.58
9088,0,101.04,97.93,84.02,69.26,129.05
9089,0,101.5,97.82,84.09,71.52,130.05
9090,0,101.64,97.45,84.73,73.01,130.13
9091,0,101.93,97.12,84.73,73.14,132.42
9092,0,102.59,96.99,85.27,73.68,134.15
9093,0,102.99,96.97,86.2,73.87,134.7
9094,0,103.1,96.46,86.25,74.58,134.89
9095,0,103.16,96.45,86.36,75.47,144.4
9096,0,103.44,96.4,86.38,77.05,147.62
9097,0,103.84,96.12,86.75,77.59,147.91
9098,0,104.33,95.82,87.23,78.3,149.09
9099,0,104.82,95.68,87.46,79.79,152.3
9100,0,104.93,95.61,87.54,80.2,154.02
9101,0,105.2,95.57,88.74,80.3,161.34
9102,0,105.63,95.47,89.72,81.14,163.53
9103,0,106.35,95.41,91.35,81.41,166.01
9104,0,108.18,95.16,91.65,86.35,169.24
9105,0,108.31,95.16,91.66,87.59,169.49
9106,1,108.66,94.76,92.32,88.49,175.38
9107,0,100,100,80,60,120
9108,0,100.38,99.41,80.2,60.69,120.78
9109,0,100.6,99.27,80.56,61.53,121.72
9110,0,100.95,99.21,82.03,61.9,124.24
9111,0,100.95,99.12,82.57,62.03,125
9112,0,101.78,99.04,82.99,62.3,133.08
9113,0,101.97,98.9,83.35,62.76,137.4
9114,0,102.12,98.72,83.45,65.3,139.17
9115,0,102.2,98.61,83.89,66.49,146.72
9116,0,102.34,98.56,85.38,66.54,147.87
9117,0,103.16,98.49,85.97,66.96,148.11
9118,0,103.32,98.41,86.35,67.01,151.37
9119,0,103.97,97.95,87.14,68.26,152.41
9120,0,104.18,97.45,88.38,68.67,157.47
9121,0,104.78,97.42,88.46,70.16,166.16
9122,0,105.01,97.26,89.52,70.85,168.27
9123,0,105.12,96.88,90.62,71.93,168.71
9124,0,105.22,96.4,90.84,72.42,170.32
9125,0,105.36,96.1,90.98,72.8,177.54
9126,0,105.53,96.1,91.33,72.9,177.92
9127,0,105.54,95.17,91.9,74.21,179.56
9128,0,105.6,95.09,92.6,75.44,180.95
9129,0,106.14,95.02,93.22,75.82,182.24
9130,1,106.39,94.96,93.51,76.12,183.31
9131,0,100,100,80,60,120
9132,0,100.07,99.96,80.65,63.09,123.78
9133,0,100.59,99.92,81.24,63.96,125.3
9134,0,100.9,99.64,82.37,65.37,128.7
9135,0,101.25,99.05,82.49,65.91,128.96
9136,0,101.35,98.98,83.56,67.15,129.5
9137,0,101.56,98.97,83.7,67.6,131.53
9138,0,101.8,98.59,85.41,67.9,136.28
9139,0,102.5,98.45,85.65,69.59,138.96
9140,0,102.96,97.77,86.39,71.58,141.11
9141,0,103.94,97.67,86.6,75.26,142.77
9142,0,104.23,97.66,86.93,75.99,147.52
9143,0,104.56,97.12,87.05,76.59,148.49
9144,0,105.07,97.07,87.12,76.84,149.8
9145,0,105.14,97.05,87.69,78.1,153.12
9146,0,105.29,96.94,87.84,78.3,161.56
9147,0,106.78,96.57,87.94,80.24,161.63
9148,0,108.32,96.35,88.22,80.59,164.54
9149,0,108.42,96.19,89.14,80.66,164.57
9150,0,109.29,95.87,89.56,81.28,168.28
9151,0,109.34,95.74,90.01,83.18,174.99
9152,0,109.8,95.72,90.32,83.77,183.09
9153,1,110.49,95.7,90.41,84.07,185.58
9154,0,100,100,80,60,120
9155,0,101.56,99.67,80.37,61.64,122.77
9156,0,101.82,99.43,80.58,62.84,122.79
9157,0,102.56,99.3,80.81,65.65,123.54
9158,0,103.52,98.59,81.8,67.05,123.81
9159,0,103.63,97.49,81.89,67.35,125.38
9160,0,103.87,97.45,82.12,67.83,127.81
9161,0,104.22,97.44,83.86,68.29,134.16
9162,0,105.04,97.06,85.73,69.28,135.26
9163,0,105.05,97.04,86.06,74.94,136.23
9164,0,106.76,96.96,86.18,75.84,136.52
9165,0,107.06,95.85,86.5,76.27,138.91
9166,0,107.52,95.15,86.65,77.26,139.23
9167,1,107.8,94.34,87.29,78.03,144.66
9168,0,100,100,80,60,120
9169,1,100.32,99.49,80.09,60.85,121.49
9170,0,100,100,80,60,120
9171,0,100.34,99.75,80.35,62.06,120.64
9172,0,100.62,99.52,80.83,62.66,121.27
9173,0,100.69,99.1,80.95,63.98,122.04
9174,0,100.84,98.73,83.28,66.29,123
9175,0,101.37,97.97,83.33,66.54,126.45
9176,0,101.82,97.85,83.97,66.79,126.69
9177,0,101.98,97.85,84.2,67.45,132.04
9178,0,102.29,97.31,84.97,69.25,134.31
9179,0,102.36,97.26,85.35,69.39,136.01
9180,0,102.85,97.22,85.5,71.8,136.8
9181,0,102.95,97.05,85.91,77.51,137.76
9182,0,103.17,96.64,85.93,78.42,140.31
9183,0,103.45,95.76,86.16,79.03,143.58
9184,0,103.53,95.08,87.34,80.25,143.67
9185,1,103.58,94.59,87.59,80.81,147.52
9186,0,100,100,80,60,120
9187,0,100.04,99.53,80.05,61.53,120.69
9188,0,100.17,99.36,80.33,64.31,122.32
9189,0,100.49,99.22,80.85,64.98,124.25
9190,0,100.54,98.8,81.85,65.2,124.41
9191,0,101.33,98.39,82.17,69.54,128.26
9192,0,101.7,98.35,83.52,70.86,129.61
9193,0,101.94,98.23,83.75,70.95,133.79
9194,0,102.02,98.22,84.4,71.45,137.01
9195,0,103.39,97.97,84.5,71.76,137.39
9196,0,103.4,97.87,85.58,73.48,137.78
9197,0,103.47,97.77,86.06,74.24,140.16
9198,0,104.39,97.73,86.79,74.79,150.05
9199,0,104.44,97.03,87.75,76.5,151.71
9200,0,104.72,96.87,87.76,76.56,158.09
9201,0,104.88,96.46,88.52,77,162.1
9202,0,104.96,96.4,88.98,77.23,162.52
9203,0,104.98,96.29,89.62,78.31,163.4
9204,0,105.41,96.13,89.89,79.85,170.7
9205,0,106.6,95.67,90.28,80.9,170.72
9206,0,107.17,95.65,90.41,82.35,173.03
9207,0,107.37,95.37,90.57,82.57,173.04
9208,0,107.94,95.23,90.66,83.64,175.4
9209,0,107.98,95.16,91.36,84.97,179.69
9210,0,108.19,95.11,93.67,85.48,181.94
9211,1,108.4,94.92,95.97,85.89,182.07
9212,0,100,100,80,60,120
9213,0,100.05,99.41,80.28,64.63,123.44
9214,0,100.09,99.39,80.28,68.11,124.64
9215,0,100.22,99.06,80.49,68.65,127.87
9216,0,100.38,98.26,81.01,69.76,128.82
9217,0,100.42,98.22,81.27,69.81,130.11
9218,0,100.49,98.19,81.29,71.84,136.32
9219,0,101.27,97.86,81.83,74.31,139.72
9220,0,101.31,97.86,82.48,74.35,139.93
9221,0,101.92,97.52,82.56,75.21,140.93
9222,0,102.6,97.24,82.62,75.21,144.55
9223,0,103.23,97.15,82.85,75.47,146.12
9224,0,103.55,96.94,83.71,78.96,146.82
9225,0,103.7,96.89,83.85,79.11,147.15
9226,0,104.41,96.02,84.28,80.25,149.53
9227,0,104.47,95.71,84.59,81.13,153.55
9228,0,104.68,95.41,85.28,82.49,155.85
9229,0,104.81,95.3,85.65,82.56,156
9230,0,105.08,95.24,85.78,82.72,157.2
9231,0,105.83,95.16,87.05,84.28,159.62
9232,0,106.13,95.1,87.42,86.88,166.86
9233,1,106.21,94.63,88.06,92.08,167.43
9234,0,100,100,80,60,120
9235,0,100.02,99.99,81.04,60.14,120.8
9236,0,100.26,99.92,81.09,61.18,122.04
9237,0,100.39,99.61,82.58,61.61,123.21
9238,0,100.55,99.59,83.18,61.75,123.57
9239,0,100.8,99.39,83.91,63.15,131.12
9240,0,101.05,98.98,84.51,64.56,131.42
9241,0,101.37,98.68,85.19,65.92,132.94
9242,1,101.61,98.52,85.38,66.18,135.79
9243,0,100,100,80,60,120
9244,0,100.73,99.91,80.46,60.26,124.3
9245,0,101.19,99.35,80.69,62.28,126.37
9246,0,101.22,99.08,81.04,62.34,126.62
9247,0,102.1,98.31,81.06,62.97,128.96
9248,0,102.2,97.73,81.54,63.34,129.67
9249,0,102.69,97.65,81.77,65,129.75
9250,0,102.72,96.29,82.34,65.06,129.85
9251,0,102.81,96.19,82.41,65.65,130.33
9252,0,102.88,96.13,83.23,65.76,131.96
9253,0,104.03,95.8,83.78,66.88,133
9254,0,104.52,95.79,84.1,67.53,134.38
9255,0,104.75,95.47,84.12,67.85,136.58
9256,0,104.78,95.43,84.22,69.41,137.29
9257,0,105.06,95.32,84.37,70.82,137.49
9258,0,105.12,95.24,84.86,70.82,141.87
9259,0,105.37,95.12,84.9,74.51,143.77
9260,0,106.02,95.08,85.05,76.91,144.38
9261,1,107.08,94.4,85.3,77.11,147.44
9262,0,100,100,80,60,120
9263,0,100.42,99.92,80.17,60.84,120.03
9264,0,100.46,99.79,80.54,61.76,126.01
9265,0,100.49,99.5,82.2,63.32,126.82
9266,0,100.56,99.43,82.32,65.07,130.09
9267,0,100.79,99.11,83.45,65.28,130.32
9268,0,101.47,98.73,83.57,65.42,130.59
9269,0,101.82,98.67,83.79,66.34,134.77
9270,0,102.19,98.64,84.38,66.51,138.8
9271,0,102.64,98.2,84.45,68.08,139.87
9272,0,102.77,98.13,84.52,70.07,140.36
9273,0,104.04,98.08,84.68,72.3,142.29
9274,0,104.28,97.94,85.16,72.66,145.83
9275,0,104.34,97.57,86.05,72.91,150.08
9276,0,104.36,97.57,86.31,75.45,150.15
9277,0,104.67,97.42,86.42,76.15,150.62
9278,0,105.12,97.4,87.07,81.68,151.46
9279,0,105.13,97.24,87.96,83.06,153.28
9280,0,105.15,96.97,88.13,84.31,154.15
9281,0,105.22,96.9,89.69,84.34,155.25
9282,0,105.61,96.75,89.74,84.55,156.45
9283,0,105.68,96.49,91.03,84.86,158.89
9284,0,106.48,96.2,91.76,85,159.34
9285,0,106.6,95.99,92.63,87.28,171.94
9286,0,106.72,95.95,92.69,87.87,172.15
9287,0,107.2,95.5,92.75,88.95,176.17
9288,1,107.89,95.05,93.38,89.51,176.23
9289,0,100,100,80,60,120
9290,0,100.52,99.86,80.22,60.15,123.88
9291,0,100.66,99.82,80.4,60.51,125.01
9292,0,100.77,99.66,81.79,61.24,127.71
9293,0,101.29,99.2,81.96,61.93,128.18
9294,0,101.41,99.08,82,63.85,134.53
9295,0,101.63,98.92,83.05,64.21,135.32
9296,0,101.77,98.78,83.1,65.89,140.11
9297,0,102.01,98.31,84.5,66.08,143.07
9298,0,102.13,98.16,85.9,66.28,143.51
9299,0,102.33,98.05,87.81,67.79,145.58
9300,0,102.4,97.8,87.84,67.82,145.85
9301,0,102.48,97.73,88.23,69.55,150.35
9302,0,102.79,97.67,88.86,71.84,152.81
9303,0,102.87,97.54,89.23,71.85,155.01
9304,0,103.35,97.49,89.59,72.53,156.49
9305,0,103.49,97.45,89.82,74.35,160.55
9306,0,104.11,97.01,90.49,74.46,166.37
9307,0,104.51,97,90.53,75.08,168.13
9308,0,104.75,96.37,90.88,76.81,170.26
9309,0,104.81,95.92,91.61,78.41,180.44
9310,0,105.17,95.79,91.95,78.78,183.13
9311,0,106.56,95.61,94.08,81,185.68
9312,0,106.92,95.55,94.24,81.29,185.85
9313,0,107.01,95.43,94.8,82.11,190.67
9314,1,107.6,94.52,95.43,84.07,193.06
9315,0,100,100,80,60,120
9316,0,100.14,99.89,80.9,66.09,134.11
9317,0,100.38,99.76,81.45,66.38,138.42
9318,0,100.41,99.6,82.34,66.74,140.85
9319,0,100.48,99.56,83.08,67.32,141.63
9320,0,100.82,99.07,83.44,69.05,148.42
9321,0,101.03,98.85,84.18,69.76,150.39
9322,0,101.62,98.56,84.76,70.52,169.65
9323,0,101.66,98.43,85.42,72.35,170.81
9324,0,101.82,98.23,85.54,72.91,171.48
9325,0,101.9,97.9,86.11,73.39,171.51
9326,0,101.91,97.84,86.16,75.55,172.63
9327,0,102.43,97.72,86.86,75.56,173.98
9328,0,102.9,97.5,86.91,79.57,174.91
9329,0,103.08,97.04,87.12,80.36,180.56
9330,0,103.18,96.75,87.7,80.4,182.67
9331,0,103.74,96.45,88.26,81.44,186.7
9332,0,104.04,96.07,88.36,81.86,189.47
9333,0,104.14,96.05,88.45,82.14,190.01
9334,0,104.46,95.56,88.63,83.52,191.64
9335,0,104.49,95.43,88.89,83.68,192.42
9336,1,104.69,94.74,89.25,84.78,193.98
9337,0,100,100,80,60,120
9338,0,100.1,99.91,80.09,60.1,121.54
9339,0,100.29,99.52,80.11,60.34,122.76
9340,0,101.3,99.17,80.25,60.69,122.83
9341,0,101.38,99.14,80.89,61.02,123.82
9342,0,101.65,98.82,81.54,63.49,124.05
9343,0,101.7,98.49,81.94,63.79,127.93
9344,0,102.03,98.34,82.44,64.2,133.04
9345,0,102.38,98.11,82.96,64.66,133.82
9346,0,102.68,98,83.42,64.83,135.41
9347,1,102.73,97.91,83.8,66.6,139.95
9348,0,100,100,80,60,120
9349,0,100.55,99.18,80.35,60.65,120.52
9350,0,100.63,99.08,80.86,60.84,126.92
9351,0,100.66,99.08,80.99,61.68,129.06
9352,0,100.72,98.82,81.42,62.97,134.11
9353,0,100.87,98.8,81.97,63.71,134.27
9354,0,100.96,98.38,82.06,64.68,140.27
9355,0,100.98,98.17,82.48,65.47,142.03
9356,0,101.21,97.71,82.5,65.53,144.73
9357,0,101.49,97.56,82.51,66.64,147.33
9358,0,101.51,97.19,82.76,67.88,149.58
9359,0,101.7,97.03,83.88,68.5,153.7
9360,0,101.78,96.88,84.47,69.98,155.56
9361,0,102.23,96.5,84.5,70.18,160.08
9362,0,102.35,95.84,86.76,71.83,163.52
9363,0,102.81,95.69,86.97,76.31,171.06
9364,0,102.83,95.65,87.03,78.73,171.17
9365,0,102.86,95.46,87.03,79.31,172.46
9366,0,103.42,95.06,87.09,82.42,172.81
9367,0,103.61,95.06,87.61,82.61,175.25
9368,0,104.31,95,87.66,83.69,175.47
9369,1,104.53,94.54,88.18,84.35,177.65
9370,0,100,100,80,60,120
9371,0,100.24,99.81,80.65,60.1,122.06
9372,0,100.25,99.71,80.82,61.75,122.42
9373,0,100.27,98.85,81.16,61.81,127.35
9374,0,100.36,98.77,82.36,62.35,127.96
9375,0,100.47,98.61,82.43,63.59,128.18
9376,0,100.54,98.55,82.48,67.19,129.57
9377,0,101.2,98.32,83.11,67.67,130.85
9378,0,101.48,98.32,84.06,68.44,131.58
9379,0,101.69,98.3,84.26,68.9,131.82
9380,0,101.9,98.28,85.07,70.71,136.58
9381,0,102.1,97.56,86.4,71.48,137.88
9382,0,102.15,96.85,87.07,72.65,139.3
9383,0,102.29,96.82,87.11,73.43,140.04
9384,0,103.03,96.69,89.44,73.99,142.22
9385,0,103.86,95.85,89.67,75.15,143.84
9386,0,103.89,95.48,89.98,76.57,144.43
9387,0,103.94,95.3,90.74,76.59,146.35
9388,0,104.36,95.03,91.44,80.17,152.77
9389,1,104.43,94.93,92.42,81.74,154.05
9390,0,100,100,80,60,120
9391,0,100.37,99.5,80.02,60.81,120.39
9392,0,100.84,99.15,80.15,61.18,124.34
9393,0,101.41,98.89,80.27,62.23,129.53
9394,0,101.59,98.78,81.39,62.86,141.4
9395,0,102.01,98.66,82.42,63.17,143.9
9396,0,102.18,98.49,82.71,64.22,145.5
9397,0,102.5,98.45,83.01,64.62,148
9398,0,102.69,98.21,83.29,64.87,156.87
9399,0,103.11,98.05,83.74,65.49,157.81
9400,0,103.23,98.01,84.35,67.55,160.93
9401,0,104.15,97.79,84.42,69.05,174.76
9402,0,104.19,97.53,84.97,69.3,177.82
9403,0,105.19,97.29,85.65,70.5,179.98
9404,0,105.29,96.89,87.17,70.71,183.48
9405,0,105.68,96.32,87.34,71.16,186.7
9406,0,105.84,96.26,87.39,71.67,187.03
9407,0,105.97,96.01,87.93,71.74,187.09
9408,0,106.51,95.78,88.08,71.97,189.58
9409,0,106.6,95.77,88.21,73.58,189.96
9410,0,106.99,95.48,88.7,75.45,190.02
9411,0,107.8,95.33,89.46,75.51,199.21
9412,0,108,95.01,90.02,76.03,199.29
9413,1,108.08,94.88,90.04,79,199.78
9414,0,100,100,80,60,120
9415,0,100.07,99.88,80.28,60.1,121.79
9416,0,100.15,99.86,80.38,61.02,126.8
9417,0,100.68,99.71,80.51,62.2,128.91
9418,0,102.94,99.54,81.15,62.33,129.27
9419,0,103.4,99.45,82.74,62.76,129.94
9420,0,103.55,99.36,83.22,63.19,133.26
9421,0,103.78,99.05,83.46,63.61,137.42
9422,0,103.91,98.2,84.27,63.76,139.13
9423,0,104.29,97.79,84.5,64.21,144.39
9424,0,104.9,97.65,85.21,64.91,147.39
9425,0,105.12,97.4,85.96,65.18,150.22
9426,0,106,96.69,86.71,73.17,150.91
9427,0,106.2,96.68,87.22,73.6,156.04
9428,0,106.28,96.23,88.34,74.34,156.62
9429,0,106.55,95.04,88.37,74.44,163.48
9430,1,106.58,94.89,88.62,74.58,165.57
9431,0,100,100,80,60,120
9432,0,100.26,99.83,80.2,61.12,121.43
9433,0,101.05,99.58,80.46,62.38,123.32
9434,0,101.32,99.36,81.8,63.96,123.68
9435,0,101.79,98.94,82.87,66.2,124.69
9436,0,101.8,98.35,83.69,66.74,125.96
9437,0,101.85,97.99,84.09,69.62,126.04
9438,0,101.97,97.91,84.13,72.53,127.13
9439,0,101.99,97.56,84.77,74.26,129.13
9440,0,102.28,97.34,84.79,75.5,130.28
9441,0,102.81,97.24,85.16,76.9,139.61
9442,0,102.84,97,85.37,76.99,144.56
9443,0,102.86,97,85.38,77.6,145
9444,0,103.21,95.84,85.89,78.04,147.14
9445,0,103.39,95.69,85.9,80.47,147.34
9446,0,104.08,95.52,87.56,83,157.95
9447,0,104.85,95.52,88.56,83.07,159.03
9448,0,105.1,95.22,88.65,85.61,161.45
9449,1,105.88,94.74,88.71,86.58,161.63
9450,0,100,100,80,60,120
9451,0,100.39,99.9,80.25,60.81,120.01
9452,0,101.21,98.74,80.92,60.82,123.55
9453,0,101.31,98.4,81.12,61.06,126.25
9454,0,101.35,97.9,81.41,61.94,127.51
9455,0,101.38,96.85,81.6,62.5,127.85
9456,0,101.42,96.83,81.8,66.39,130.57
9457,0,101.76,96.71,82,66.49,130.78
9458,0,101.79,95.67,82.85,66.92,131.71
9459,0,101.92,95.57,82.9,67.56,133.45
9460,0,102.26,95.3,83.46,67.6,137.08
9461,1,102.72,94.58,84.16,68.27,140.93
9462,0,100,100,80,60,120
9463,0,100.05,99.83,80.32,60.62,122.85
9464,0,100.21,99.74,80.73,64.2,124.59
9465,0,100.38,99.72,80.92,65.55,132.32
9466,0,100.79,99.7,81.41,72.24,134.09
9467,0,100.87,99.56,82.9,76.18,136.13
9468,0,101.17,99.56,82.98,76.38,144.96
9469,0,101.82,99.52,83.43,76.68,155.7
9470,0,102.25,99.27,83.72,76.92,156.67
9471,0,102.58,99.19,85.23,78.65,164.11
9472,0,102.63,98.91,85.26,80.16,165.39
9473,0,102.74,98.89,85.44,83.31,165.46
9474,0,103.19,98.62,85.84,84.93,172.13
9475,0,103.28,98.36,86.11,85.29,172.18
9476,0,103.37,98.35,86.15,85.72,173.29
9477,0,103.45,97.95,86.71,86.66,176.91
9478,0,104.18,97.9,87.01,86.8,177.2
9479,0,104.67,97.18,87.04,87.12,180.33
9480,0,104.95,96.84,87.04,87.31,183.26
9481,0,105.24,96.68,87.27,89.15,185.28
9482,0,105.8,96.3,87.57,91.14,188.37
9483,0,106.03,95.82,87.59,91.61,193.41
9484,0,106.35,95.77,87.7,91.8,196.88
9485,0,107.65,95.36,90.23,94.68,197.05
9486,0,107.65,95.21,90.26,95.14,211.23
9487,0,108.62,95.2,90.26,95.65,212.57
9488,0,109.34,95.1,90.46,96.58,214.62
9489,1,109.75,94.82,90.86,98.25,219.72
9490,0,100,100,80,60,120
9491,0,100.06,99.7,80.71,62.46,121.24
9492,0,100.09,99.7,81.11,65.13,121.77
9493,0,100.89,99.69,81.14,65.39,123.9
9494,0,101.13,99.46,82.05,65.97,124.31
9495,0,101.39,99.17,82.15,66.28,124.34
9496,0,102.58,99.08,82.15,66.53,124.38
9497,0,102.58,99.01,82.18,68.8,128.25
9498,0,102.84,98.48,83.38,69.01,131.92
9499,0,103.47,98.42,83.47,69.76,132.48
9500,0,104.47,98.42,83.92,70.03,133.6
9501,0,104.51,98.35,84.17,70.24,135.58
9502,0,105.34,98.21,84.45,70.62,135.99
9503,0,105.63,97.85,85.89,73.49,136.44
9504,0,107.39,97.64,87.45,73.82,136.74
9505,0,107.76,96.93,87.63,75.24,139.92
9506,0,107.8,96.24,88.03,75.26,145.33
9507,0,109.41,96.01,88.17,75.33,153.5
9508,0,109.86,95.75,88.64,76.58,157.29
9509,1,110.08,95.65,89.13,77.82,158.56
9510,0,100,100,80,60,120
9511,0,100.01,99.99,80.29,61.75,124.67
9512,0,100.32,99.66,80.48,62.48,127.42
9513,0,100.96,99.57,80.76,63.02,137.42
9514,0,101.14,99.44,82.38,65.35,137.65
9515,0,102.35,99.05,83.3,65.75,138.95
9516,0,102.88,97.69,84.96,65.88,145.53
9517,0,103.22,97.66,85.11,65.89,146.01
9518,0,103.83,97.66,86.34,67.19,147.38
9519,0,103.84,97.6,86.81,67.62,148.17
9520,0,104.04,97.2,87.03,67.86,156.82
9521,0,104.08,96.72,88.5,68.29,158.89
9522,0,104.08,96.69,88.79,69.61,160.55
9523,0,104.14,96.68,88.99,70.58,162.58
9524,0,104.39,96.57,89.24,71.8,167.72
9525,0,104.62,96.28,89.4,72.57,173.34
9526,0,104.83,95.43,90.02,72.9,174.61
9527,0,105,95.28,90.22,74.18,174.84
9528,0,105.75,95.15,90.52,75.45,177.17
9529,0,106.53,95.13,91.22,76,179.33
9530,1,107.24,94.34,91.24,76.8,183.48
9531,0,100,100,80,60,120
9532,0,100.07,99.77,80.28,60.56,122.93
9533,0,100.33,99.56,81.25,62.49,126.72
9534,0,100.36,99.33,82.43,64.34,127.56
9535,0,100.48,99.29,82.78,68.41,128.06
9536,0,100.64,99.21,83.44,68.91,130.23
9537,0,100.93,98.57,83.46,69.92,130.95
9538,0,101.1,98.34,84.36,72.95,130.96
9539,0,101.14,98.02,84.66,73.05,131.29
9540,0,101.38,97.9,84.87,73.67,132.47
9541,0,101.72,96.84,84.95,74.95,132.63
9542,0,101.8,96.37,85.31,75.02,135.86
9543,0,101.93,96.12,86.09,75.79,142.88
9544,0,101.94,96.12,86.41,75.99,145.29
9545,0,102.3,95.18,88.07,77.5,154.76
9546,0,103.04,95.15,88.83,77.77,163.34
9547,1,103.08,94.78,88.94,78.84,164.65
9548,0,100,100,80,60,120
9549,0,100.12,99.94,80.01,61.04,128.33
9550,0,100.2,99.76,81.16,61.9,129.02
9551,0,101.05,99.25,82.19,62.58,131.41
9552,0,101.11,98.87,82.33,63.68,133.49
9553,0,103.56,98.55,82.97,66.22,133.86
9554,0,103.65,98.24,83.95,66.67,134.22
9555,0,104,98.1,84.27,67.58,134.41
9556,0,104.78,97.94,84.74,68.6,135.45
9557,0,105.18,97.43,85.22,70.83,139.31
9558,0,106.59,97.43,85.35,71.22,142.77
9559,0,106.81,97.4,85.88,71.7,142.83
