Period,Pressure,Speed,Temperature,Sound,Vibration
8068,100,100,80,60,120
8069,100.13,99.07,80.28,60.3,121.29
8070,101.81,98.52,80.61,62.89,125.6
8071,102.6,98.4,80.64,66.29,126.63
8072,102.9,97.69,80.67,67.29,127.84
8073,102.99,96.44,80.69,70.28,130.18
8074,103.28,95.17,80.89,71.63,132.23
8075,104.07,94.19,80.98,72.29,134.3
8076,104.24,94.07,80.99,73.06,134.53
8077,104.7,93.52,81.03,74.52,135.42
8078,104.85,92.93,81.31,75.58,136.61
8079,100,100,80,60,120
8080,100.54,99.96,80.1,62.01,120.24
8081,100.58,99.62,80.35,62.5,124.9
8082,100.88,98.85,80.53,64.86,126.35
8083,101.07,97.65,80.71,66.62,126.76
8084,101.18,97.24,80.79,66.76,128.23
8085,101.33,94.88,80.91,68.5,128.23
8086,101.62,94.67,81.06,68.88,128.87
8087,101.65,93.32,81.56,73.41,129.23
8088,101.81,92.65,81.83,74.65,129.72
8089,101.96,92.6,82.06,74.82,130.05
8090,102.19,92.4,82.42,75.06,130.39
8091,102.34,89.25,83.16,75.97,130.48
8092,100,100,80,60,120
8093,100.71,99.34,80.22,61.13,120.35
8094,101.2,99.03,80.33,63.72,120.8
8095,101.32,98.04,80.45,65.86,121.8
8096,102.52,98.02,81.13,66.36,122.26
8097,103.03,97.65,81.18,66.71,123.19
8098,103.98,97.08,81.53,67.29,124.54
8099,104.61,96.27,81.61,69.97,125.03
8100,104.7,94.98,81.64,70.13,127.15
8101,105.03,94.59,81.68,71.09,127.98
8102,105.29,94.37,82.02,71.91,128.59
8103,105.57,93.91,82.14,74.48,132.38
8104,106,93.89,82.4,76.52,132.6
8105,106.2,93.52,82.69,77.4,136.22
8106,106.78,93.26,82.73,79.36,136.72
8107,106.78,92.73,82.94,79.86,137.16
8108,106.78,92.56,83.43,81.9,137.64
8109,106.78,91.76,83.56,84.55,137.68
8110,107.08,90.97,83.58,84.65,138.69
8111,107.35,90.79,83.76,84.76,139.05
8112,107.66,88.57,83.84,86,140.27
8113,100,100,80,60,120
8114,100.15,98.96,80.04,60.11,120.98
8115,100.49,97.71,80.14,62.14,124.13
8116,100.93,97.7,80.2,62.54,125.42
8117,100.99,96.98,80.28,63,126.86
8118,101.15,96.61,80.56,63.24,128.75
8119,102.19,94.33,80.71,69.21,129.29
8120,102.42,93.42,81.37,71.9,134.74
8121,102.48,92.9,81.41,72.2,134.99
8122,103.22,90.32,81.72,72.22,135.19
8123,103.48,90.1,81.99,74.6,137.78
8124,104.08,89.14,82.04,75.29,138.32
8125,100,100,80,60,120
8126,100.54,98,80.11,60.19,120.58
8127,100.59,94.66,80.67,62.65,120.78
8128,101.43,92.37,80.8,63.89,122.9
8129,101.88,92.09,81.08,64.93,124.43
8130,101.9,91.95,81.55,65.16,128.71
8131,102.03,90.49,81.71,65.84,128.83
8132,102.46,89.26,81.89,66.28,128.96
8133,100,100,80,60,120
8134,100.36,99,80.18,60.47,120.13
8135,100.37,98.78,81.21,62.22,120.16
8136,100.38,95.84,81.24,65.83,120.32
8137,100.38,93.99,81.28,66.13,120.71
8138,100.44,93.98,81.3,70.01,121.94
8139,100.82,92.84,81.32,70.01,122.86
8140,101.16,92.11,81.36,70.49,125.1
8141,101.27,90.95,81.4,70.59,125.18
8142,101.44,90.26,81.49,71.07,126.57
8143,102.15,88.9,81.94,71.24,128.51
8144,100,100,80,60,120
8145,100.66,99.93,80.42,60.93,122.63
8146,100.85,99.7,80.94,61.13,124.13
8147,100.97,99.41,81.05,61.38,124.38
8148,101.13,99.4,81.63,61.97,124.5
8149,101.37,98.07,81.7,62.88,125.12
8150,101.98,98.01,81.7,64.02,126.72
8151,102.03,97.98,82.15,64.56,127.32
8152,102.65,97.7,82.34,65.4,130.08
8153,102.68,97.6,82.52,65.52,133.85
8154,104,96.33,82.64,67.96,133.92
8155,104.18,96.07,83.07,68.48,134.35
8156,104.38,93.76,83.09,68.79,136.75
8157,104.5,92.24,83.12,69.05,136.86
8158,104.67,91.86,83.18,70.15,143.52
8159,104.71,88.54,83.31,70.67,143.69
8160,100,100,80,60,120
8161,100.01,99.12,80.16,60.22,120.88
8162,100.1,95.95,80.18,60.58,121.08
8163,100.34,95.16,80.42,62.43,121.59
8164,100.35,94.76,80.5,64.53,124.28
8165,100.4,93.77,80.67,65.04,124.29
8166,100.47,90.51,80.73,66.69,125.01
8167,100.5,88.37,80.74,68.43,128.08
8168,100,100,80,60,120
8169,100.93,99.67,80.02,60.2,120.93
8170,101.97,98.1,80.05,61.5,121.42
8171,102.21,97.96,80.3,63.93,121.66
8172,102.23,97.9,80.58,65.46,124.8
8173,102.29,97.07,80.79,67.08,125.71
8174,102.42,96.64,80.9,67.16,128.91
8175,102.64,95.02,81.04,67.29,129.41
8176,102.84,94.68,81.23,67.89,129.49
8177,103.75,92.47,81.51,68.31,130.99
8178,104.18,92.45,81.55,68.39,131.77
8179,104.47,91.68,81.59,69.04,131.84
8180,104.7,90.38,82.12,70.84,132.33
8181,104.77,89.77,82.26,71.04,134.35
8182,100,100,80,60,120
8183,100.11,99.97,80,60.95,121.48
8184,100.46,99.3,80.2,63.24,121.77
8185,100.93,98.26,80.3,64.3,122.8
8186,101.04,97.31,80.73,65.38,122.88
8187,101.17,96.98,80.78,66.58,123.33
8188,101.86,94.6,80.96,67.86,124.92
8189,102.23,94.33,81.22,68.7,127.56
8190,102.56,91.48,81.82,71.39,129.16
8191,102.68,89.98,81.84,75.3,130.53
8192,100,100,80,60,120
8193,100.27,99.16,80.05,61.31,121.1
8194,100.73,98.46,80.32,63.6,123.45
8195,101.32,98.37,80.51,64.02,124.36
8196,102.23,97.47,80.67,66.26,125.26
8197,102.29,97.05,81.17,68.02,126.99
8198,102.36,96.43,81.42,68.89,128.8
8199,102.49,96.32,81.44,69.05,131.08
8200,103.74,95.97,81.49,69.54,131.61
8201,104.39,95.65,81.64,69.74,133.34
8202,104.79,95.36,82.15,69.96,133.4
8203,105.14,95,82.26,72.73,133.72
8204,105.92,94.54,82.27,73.7,137.43
8205,105.94,91.49,82.75,74.08,138.4
8206,105.97,91.21,82.79,76.82,138.6
8207,106,86.53,83.76,82,140.08
8208,100,100,80,60,120
8209,100.23,99.95,80.12,65.78,120.85
8210,100.29,99.86,80.16,67.84,121.1
8211,100.39,99.16,80.49,68.81,121.75
8212,101.06,98.62,80.66,72.34,122.36
8213,101.2,97.28,80.86,73.8,122.38
8214,101.52,95.84,80.97,74.43,122.45
8215,103.1,95.62,80.98,75.13,123.27
8216,104.08,95.33,81,78.86,124.25
8217,104.13,95.2,81.01,80.12,125.22
8218,104.54,93.68,81.36,81.84,127.52
8219,106.24,93.31,81.42,83.52,128.15
8220,106.5,92.11,81.54,85.26,128.62
8221,100,100,80,60,120
8222,100.78,99.3,80.01,62.8,121.2
8223,101.23,98.71,80.43,63.53,121.25
8224,101.8,98.63,80.5,65.53,125.22
8225,102.19,97.91,80.84,65.75,126.15
8226,103.18,97.87,81.26,66.35,127.57
8227,103.79,97.47,81.37,66.6,128.51
8228,103.83,97.43,81.54,68.01,130.28
8229,104.13,96.59,81.6,69.84,131.21
8230,104.76,95.9,82.25,70.01,134.9
8231,104.8,94.87,82.35,73.59,135.28
8232,106.88,94.86,82.45,73.74,136.68
8233,107,92.82,82.96,73.76,138.2
8234,107.09,92.55,83.12,74.65,138.4
8235,107.5,92.17,83.37,77.47,138.49
8236,107.56,90.93,83.56,79.15,139.51
8237,107.81,90.39,83.98,80.08,139.85
8238,107.92,89.28,84,80.62,145.24
8239,100,100,80,60,120
8240,100.06,98.79,80.47,60.04,120.85
8241,100.35,98.78,80.5,62.08,121.21
8242,100.96,98.67,80.62,63.26,121.54
8243,101.39,98.05,81.07,63.34,121.81
8244,101.48,97.59,81.47,65.34,121.87
8245,101.9,97.49,81.74,65.68,122.93
8246,102.9,97.31,81.91,66.37,124
8247,103.25,97.07,81.92,70.3,124.37
8248,103.27,96.64,81.99,72.35,128
8249,103.99,96.4,81.99,74.99,132.15
8250,104.14,95.68,82.19,75.76,132.31
8251,104.49,95.61,82.2,77.6,132.34
8252,104.54,95.39,82.66,78.21,133.84
8253,104.82,94.59,82.75,80.56,135.15
8254,104.98,93.46,83.1,81.19,135.79
8255,105.23,93.18,83.38,82.61,136.07
8256,105.82,93.05,83.62,83.31,136.34
8257,105.96,93,84.09,84.02,137.17
8258,107,92.37,84.15,84.57,137.46
8259,107.61,91.55,84.96,85.32,138.41
8260,108.28,91.14,85.21,85.7,139.88
8261,108.33,90.94,85.34,87.02,142.02
8262,108.51,90.32,85.57,87.69,142.63
8263,108.86,89.74,85.6,88.33,144.35
8264,100,100,80,60,120
8265,100.91,99.02,80.42,61.22,120.15
8266,101.1,95.95,80.6,61.59,121.92
8267,101.74,95.15,80.78,61.91,125.38
8268,101.79,94.37,81.32,61.96,125.67
8269,102.43,93.65,81.39,62.65,126.44
8270,103.6,92.53,82.13,63,128.73
8271,104.25,91.62,82.38,63.99,130.13
8272,104.33,90.69,82.39,65.12,135.72
8273,104.72,90.47,82.67,65.13,136.2
8274,104.9,90.4,82.77,69.83,137.07
8275,106.11,88.27,82.9,70.4,137.6
8276,100,100,80,60,120
8277,100.18,99.8,80.05,60.48,120.13
8278,100.3,99.6,80.59,61.55,121.58
8279,100.41,99.58,80.93,61.55,127.44
8280,100.65,99.23,81.27,61.57,128.18
8281,100.88,98.67,81.46,62.07,130.62
8282,101.44,96.15,81.48,62.2,136.02
8283,101.83,95.46,81.75,62.42,136.49
8284,101.93,94.99,81.77,62.74,136.91
8285,102.75,94.05,81.95,63.2,137.07
8286,102.83,94.02,82.03,64.12,137.92
8287,102.93,92.58,82.28,67.22,143.31
8288,103,90.9,83.17,67.38,143.48
8289,103.28,89.68,83.44,70.55,143.67
8290,100,100,80,60,120
8291,100.02,99.73,80.08,62.98,121.96
8292,100.25,98.37,80.26,64.43,122.81
8293,100.98,98.08,80.42,64.63,122.86
8294,102.15,97.92,80.82,67.01,123.66
8295,102.3,96.08,81.04,68.56,123.83
8296,102.32,95.64,81.22,68.58,125.02
8297,102.41,94.97,81.24,68.68,127.1
8298,102.53,94.61,81.76,72.88,127.71
8299,102.88,94.56,81.99,73.2,133.88
8300,103.36,94.27,82.02,73.24,135.64
8301,103.47,94.17,82.07,77.53,136
8302,103.59,92.71,82.1,77.69,137.03
8303,103.83,91.87,82.27,81.23,137.09
8304,104.09,91.47,82.46,82.91,137.45
8305,104.21,91,82.47,84.54,138.54
8306,104.23,90.95,82.53,85.6,139.67
8307,104.25,90.61,82.99,89.79,140.26
8308,104.27,88.8,83,89.91,140.39
8309,100,100,80,60,120
8310,101.14,99.77,80.08,60.53,121.45
8311,101.43,98.51,80.09,61.11,122.4
8312,102.1,98.08,80.28,62.26,123.28
8313,100,100,80,60,120
8314,100.2,98.9,80.13,62.09,120.29
8315,100.32,97.76,80.64,62.76,120.8
8316,100.32,96.72,80.94,62.77,120.88
8317,100.36,96.49,80.98,64.25,121.14
8318,100.94,95.3,81.17,65.54,121.47
8319,101.22,92.32,81.26,66.45,122.36
8320,101.38,92.16,81.36,68.38,122.99
8321,101.39,92.08,82,69.21,125.69
8322,100,100,80,60,120
8323,101.3,98.62,80.04,60.32,121.01
8324,101.46,98.46,80.1,62.63,121.48
8325,101.64,96.5,80.15,62.88,122.42
8326,101.8,95.81,80.34,62.97,122.52
8327,102.38,95.48,80.66,63.49,122.88
8328,103.24,95.32,80.68,63.87,123.42
8329,103.26,94.74,80.72,67.06,126.46
8330,103.38,94.47,80.79,68.32,128.39
8331,103.41,94.27,80.85,68.71,128.67
8332,103.8,92.92,81.47,69.29,130.77
8333,103.83,90.15,81.57,71.03,134.24
8334,104.05,85.1,81.67,71.08,141.05
8335,100,100,80,60,120
8336,100.7,99.49,80.29,62.57,120.42
8337,100.74,97.69,80.31,64.77,124.88
8338,101.3,97.08,80.62,65.49,127.4
8339,101.78,96.88,81.33,69.82,132.18
8340,101.78,96.76,81.45,69.89,132.41
8341,102.05,96.74,81.71,70.53,133.16
8342,102.37,96.7,81.95,71.01,133.44
8343,102.39,96.69,81.97,75.35,133.5
8344,100,100,80,60,120
8345,100.04,97.79,80.07,60.09,121.52
8346,100.97,97.76,80.66,61.11,121.97
8347,101.31,97.07,81.09,61.45,122.3
8348,101.47,96.47,81.27,61.59,123.28
8349,101.63,96.25,81.9,63.64,123.85
8350,102.3,95.94,81.91,66.86,125.15
8351,102.31,95.5,82,68.51,125.51
8352,103.16,95.26,82,69.62,125.78
8353,103.72,86.43,82.06,76.45,133.28
8354,100,100,80,60,120
8355,100.01,99.27,80.31,62.9,120.36
8356,100.71,99.2,80.32,64.22,121.12
8357,101.13,98.54,80.7,64.25,123.7
8358,101.26,98.25,80.76,64.77,123.86
8359,101.27,97.17,80.78,66.19,123.96
8360,101.69,94.14,81.37,66.25,124.27
8361,101.82,93.75,81.45,71.2,124.35
8362,101.95,93.65,81.58,74,126.33
8363,103.21,93.12,81.62,79.04,126.6
8364,103.92,91.04,81.84,81.36,127.62
8365,104.12,90.66,82.15,82.54,128.47
8366,104.36,88.9,82.48,82.68,132.87
8367,100,100,80,60,120
8368,100.79,98.73,80.39,60.13,122.42
8369,100.79,98.44,80.61,60.73,122.47
8370,101.06,98.18,80.62,61.03,122.78
8371,101.54,97.17,80.76,65.09,123.87
8372,101.68,96.92,80.89,67.46,125.06
8373,101.82,96.35,80.97,68.68,125.64
8374,101.98,96.15,81,68.71,126.01
8375,102.21,96.11,81.03,69.15,126.8
8376,102.61,95.6,81.14,69.85,127.65
8377,102.72,95.56,81.16,69.88,128.71
8378,103.06,94.82,81.17,71.86,131.47
8379,103.6,94.31,81.29,74.67,131.79
8380,103.6,94.09,81.55,75.89,132.14
8381,103.96,93.73,81.75,76.84,133.16
8382,104.3,92.76,82.06,77.56,133.46
8383,104.5,92.25,82.59,77.7,133.49
8384,104.52,91.88,83.1,77.74,134.91
8385,104.78,91.63,83.12,78.57,135.62
8386,105.16,90.58,83.6,80.49,136.2
8387,105.25,89.88,84.33,80.87,138.7
8388,100,100,80,60,120
8389,100.38,99.75,80.05,63.04,121.66
8390,100.54,99.57,80.11,63.82,124.1
8391,100.64,98.68,80.27,64.19,124.2
8392,101.46,98.3,80.39,64.47,124.47
8393,102.11,97.74,80.59,64.97,126.14
8394,102.82,96.82,80.83,65.29,126.87
8395,102.98,96.55,80.83,66.49,127.38
8396,103.23,96.53,80.86,69.1,127.78
8397,104.09,94.05,81.02,69.14,128.07
8398,104.42,93.71,81.4,70.35,129.01
8399,104.76,92.48,81.66,70.94,130.48
8400,104.89,91.26,81.67,71.63,130.62
8401,104.91,91.18,81.79,71.9,133.33
8402,105.82,90.65,82.51,77.77,133.42
8403,106.47,89.85,82.53,79.48,133.88
8404,100,100,80,60,120
8405,100.79,99.29,80.25,62.54,123.61
8406,101.23,97.75,81.09,63.7,124.65
8407,101.53,97.09,81.09,64.79,125.92
8408,102.01,96.67,81.14,67.73,128.56
8409,102.36,96.42,81.15,68.98,129.01
8410,102.38,95.92,81.35,69.64,131.04
8411,102.79,94.05,81.91,71.33,132.44
8412,102.82,93.82,81.92,71.43,132.77
8413,103.71,93.7,82.15,72.78,133.45
8414,103.85,93.08,82.19,73.83,134.92
8415,104.15,90.95,82.28,74.39,139.95
8416,105.1,90.76,82.43,74.66,140.9
8417,105.24,90.18,82.58,75.26,143.76
8418,106.01,89.48,83.17,75.29,145.55
8419,100,100,80,60,120
8420,100.21,99.59,80.03,60.28,121.63
8421,100.36,99.03,80.08,61.28,125.6
8422,100.95,96.83,80.23,61.81,125.62
8423,101.26,96.69,80.24,62.79,127.35
8424,101.49,95.63,80.51,64.47,127.41
8425,101.63,95.36,80.63,67.12,128.87
8426,101.85,95.12,80.72,67.52,131.25
8427,102.66,94.89,80.93,67.52,132.05
8428,103.04,94.86,81.25,68.29,134.19
8429,103.08,93.47,81.28,68.93,135.14
8430,103.3,92.8,81.34,71.94,135.78
8431,103.87,92.12,81.56,74.62,137.94
8432,105.83,91.67,81.86,77.99,137.97
8433,105.91,90.74,82.17,78.34,138.46
8434,106.08,90.63,82.33,79.77,138.87
8435,106.46,89.92,82.47,79.84,139.63
8436,100,100,80,60,120
8437,100.03,99.74,80.32,60.73,120.79
8438,100.04,99.41,80.74,62.47,121.15
8439,100.98,98.31,80.89,62.56,121.79
8440,101.06,96.24,80.95,63.4,122.32
8441,101.17,96.03,81.1,63.64,124.48
8442,101.25,94.89,81.12,65.05,128.6
8443,101.36,94.72,81.47,66.82,130.15
8444,101.4,94.62,81.63,67.47,132.24
8445,101.54,94.61,81.72,70.02,133.54
8446,101.63,94.32,81.86,71.22,139.49
8447,101.77,94.23,81.88,72.26,139.82
8448,101.77,90.47,82,72.3,140
8449,102.48,90.28,82.04,72.44,141.82
8450,102.85,90.22,82.14,72.97,143.61
8451,103.06,87.26,82.7,74.17,145.69
8452,100,100,80,60,120
8453,100.27,98.43,80.05,61.16,122.08
8454,100.88,98.33,80.13,62.26,122.28
8455,101.03,97.29,80.25,64.32,123.31
8456,101.18,95.79,80.34,66.34,124.2
8457,101.72,94.2,80.48,66.87,124.65
8458,100,100,80,60,120
8459,101.28,99.75,80.21,60.32,120.63
8460,101.31,98.97,80.29,60.81,122.73
8461,102.05,98.01,80.3,62.93,123.46
8462,102.24,97.35,80.31,66.6,124.45
8463,102.34,96.83,80.43,68.26,126.89
8464,102.7,96.32,81.3,68.53,128.51
8465,102.75,94.71,81.35,70.98,128.77
8466,102.82,93.52,81.36,73.12,129.9
8467,102.9,93.44,81.38,74.54,130.17
8468,102.91,93.38,81.7,74.74,130.64
8469,103.05,92.98,81.72,75.59,133.98
8470,103.16,92.49,81.93,75.65,136.24
8471,103.39,92.29,82.06,80.76,136.3
8472,103.58,91.38,82.38,82.58,136.47
8473,104.71,91.13,82.48,84.14,138.58
8474,104.73,90.45,82.52,87.61,141.9
8475,104.85,90.18,83.08,88.85,142.14
8476,105.15,87.3,83.17,89.46,143.78
8477,100,100,80,60,120
8478,100.87,99.8,80.25,60.01,121
8479,101.17,99.64,80.26,60.3,122.84
8480,101.5,99.15,80.33,60.93,124.91
8481,101.62,98.3,80.61,62.08,125.69
8482,102.29,94.68,81.1,63.52,128.46
8483,103.07,91.92,81.1,64.62,129.01
8484,103.72,90.41,81.39,66.81,129.59
8485,104.92,90.25,81.64,67.56,131.55
8486,105.33,89.24,81.81,69.29,133.46
8487,100,100,80,60,120
8488,100.16,96.31,80.72,60.51,120.5
8489,100.61,94.57,80.85,62.72,121.89
8490,100.7,94.51,80.93,64.28,124.59
8491,100.82,94.46,80.96,64.96,125.29
8492,101.37,94.34,81.45,66.82,125.45
8493,101.38,93.48,81.55,67.82,125.84
8494,101.43,93.18,81.59,69.33,126.37
8495,101.73,89.75,81.7,71.99,128.16
8496,100,100,80,60,120
8497,100.06,99.61,80.05,60.28,124.28
8498,100.46,99.44,80.19,60.35,124.98
8499,100.6,99.31,80.21,62.72,127.63
8500,101,98.88,80.49,62.77,128.12
8501,101.46,98.81,80.56,63.95,130.3
8502,101.71,96.02,80.72,65.4,130.89
8503,101.76,95.54,80.76,65.55,135.66
8504,102.66,94.13,81.01,65.79,138.11
8505,102.7,90.78,81.09,66.86,138.72
8506,102.83,87.32,81.14,70.52,140.63
8507,100,100,80,60,120
8508,100.35,99.18,80.09,62.1,120.19
8509,101.02,98.9,80.12,62.28,121.43
8510,101.13,97.48,80.14,63.02,126.45
8511,101.22,96.98,80.71,63.6,127.17
8512,101.74,95.31,80.78,63.66,130.06
8513,102.27,94.64,81.22,67.08,131.17
8514,103.49,93.61,81.61,67.78,131.55
8515,103.68,92.34,81.78,67.9,132.87
8516,104.13,91.76,81.78,68.35,136.53
8517,104.23,91.36,82.03,68.66,140.55
8518,104.64,91.13,82.76,68.67,141.43
8519,104.64,90.14,82.78,70.47,141.92
8520,104.79,87.97,82.93,72.55,142.69
8521,100,100,80,60,120
8522,100,99.32,80.3,61.9,123.63
8523,100.23,99.27,80.38,67.14,123.98
8524,100.25,97.07,80.61,68.2,124.83
8525,101.01,97.05,80.79,68.93,125.42
8526,101.29,97.03,80.81,70.63,126.06
8527,101.38,96.31,80.97,71.09,126.73
8528,101.39,96.14,80.98,73.18,127.38
8529,101.44,95.2,81,73.46,128.54
8530,101.47,94.9,81.16,74.21,129.14
8531,101.64,94.31,81.23,75.93,130.18
8532,101.67,93.56,81.26,76.56,134.78
8533,101.9,93.13,81.73,77.43,140.57
8534,102.06,92.94,81.96,78.1,140.68
8535,102.51,92.81,82.15,79.57,140.84
8536,102.82,92.72,82.46,80.09,141.26
8537,103.39,91.67,82.46,80.48,141.98
8538,103.93,90.46,82.49,80.67,142.78
8539,104.29,89.79,82.57,81.57,143.29
8540,100,100,80,60,120
8541,100.19,99.31,80.01,60.76,121.73
8542,100.64,99.18,80.03,61.32,122.98
8543,100.95,98.66,80.47,61.35,123.5
8544,101.51,98.23,81.31,62.38,125.66
8545,101.72,97.7,81.32,64.63,126.19
8546,102.07,96.63,81.73,66.45,126.39
8547,103.23,96.49,81.84,66.62,128.93
8548,103.72,96.42,82.74,66.8,130.33
8549,104.97,96.11,82.81,67.58,131.19
8550,105.09,95.95,83.01,69.33,131.46
8551,105.92,94.34,83.39,69.49,131.52
8552,105.96,92.97,83.79,70.24,131.95
8553,106.55,92.69,83.85,71.38,136.43
8554,106.63,92.35,83.9,73.74,138.28
8555,106.64,92.31,84.02,74.54,139.27
8556,106.87,92.11,84.12,78.01,140.41
8557,106.9,90.42,84.2,80,141.37
8558,106.93,90.19,84.41,83,141.7
8559,107.09,90.09,84.97,85.39,141.84
8560,107.14,87.51,85.37,88.43,141.95
8561,100,100,80,60,120
8562,100.45,98.69,80.11,61.24,122.16
8563,100.6,97.59,80.53,61.41,124.96
8564,100.6,97.37,80.93,62.17,125.88
8565,101.42,96.79,81.02,62.88,126.54
8566,101.51,96.67,81.57,63.62,126.65
8567,101.68,95.91,81.8,64.39,128.82
8568,101.7,95.44,81.81,65.21,129.6
8569,102.18,95.42,81.89,65.4,130.08
8570,102.63,92.12,82.29,65.67,133.53
8571,100,100,80,60,120
8572,100.4,97.78,80.24,60.29,121.98
8573,100.9,97.63,80.39,60.37,123.24
8574,101.93,95.76,80.46,60.58,124.25
8575,102.19,95.35,80.48,60.6,125.02
8576,102.84,94.94,80.58,62.38,125.64
8577,103.64,94.05,80.62,64.58,136.96
8578,104.4,93.93,81.19,64.6,137.67
8579,104.56,92.98,81.19,64.65,140.33
8580,104.76,92.31,81.46,65.23,140.78
8581,104.93,92.25,81.61,65.37,141.65
8582,105.33,91.93,81.7,65.56,143.67
8583,105.37,91.36,81.75,66.43,145.09
8584,105.47,88.87,81.77,68.07,145.14
8585,100,100,80,60,120
8586,100.24,98.99,80.01,61.51,120.16
8587,100.86,97.93,80.22,63.54,120.92
8588,100.89,96.38,80.27,69.6,127.02
8589,101.29,95.87,80.33,71.48,127.03
8590,101.32,95.46,80.72,73.47,127.38
8591,102.13,93.1,80.83,74.57,127.52
8592,102.38,92.72,80.9,74.68,130.06
8593,102.47,92.42,81.07,75.43,130.14
8594,103.29,92.07,81.67,79.81,130.14
8595,104.35,91.54,81.73,81.5,130.35
8596,104.75,90.44,82.26,82.25,131.59
8597,105.4,89.5,82.33,84.43,133.37
8598,100,100,80,60,120
8599,100.23,99.68,80.38,60.02,121.28
8600,100.79,99.44,80.45,60.77,121.83
8601,100.86,98.3,80.51,62.31,124.07
8602,101.19,97.22,81.18,62.34,128.52
8603,101.19,95.13,81.2,63.39,129.43
8604,101.55,94.61,81.97,66.6,130.53
8605,101.95,94.43,82.01,67.8,132.56
8606,102.26,94.3,82.07,70.42,133.81
8607,102.65,94.12,82.37,71.78,136.16
8608,102.96,93.92,82.44,72.2,137.82
8609,103.5,93.89,82.72,73.12,138.45
8610,103.65,93.45,82.93,73.16,141.16
8611,103.97,93.15,82.95,73.49,142.18
8612,104.67,92.97,82.96,73.57,142.6
8613,105.46,92.93,83.02,74.94,144.22
8614,105.58,92.87,84.26,75.65,144.49
8615,106.16,92.8,84.35,78.55,145.75
8616,106.27,89.64,84.45,78.88,148.13
8617,100,100,80,60,120
8618,100.35,99.99,80.06,60.6,121.48
8619,100.43,99.64,80.32,61.11,121.96
8620,100.85,99.1,80.41,62.49,122.07
8621,100.95,99.04,80.49,64.54,123.79
8622,101.03,97.58,80.5,67.28,124.19
8623,101.12,96.22,80.53,67.33,125.41
8624,101.3,96.07,80.73,67.37,125.99
8625,102.47,95,81.02,67.39,128.47
8626,103.01,94.64,81.13,68.56,130.31
8627,103.26,94.25,81.3,69.6,130.41
8628,103.47,93.44,81.41,69.99,133.15
8629,103.48,92.67,81.43,72.22,133.66
8630,103.74,91.81,81.49,74.41,134.36
8631,103.96,91.81,82.03,76.31,136.78
8632,104.46,91.26,82.28,78.73,137.63
8633,104.56,90.83,82.74,80,137.67
8634,104.65,90.45,82.83,80.18,138.82
8635,104.84,89.99,82.84,80.78,140.43
8636,100,100,80,60,120
8637,100.78,98.69,80.27,61.63,121.91
8638,100.84,98.07,80.51,62.37,123.65
8639,101.42,95.77,80.75,62.85,127.23
8640,101.47,94.79,81.04,63.06,128.11
8641,101.72,94.7,81.35,63.16,128.69
8642,101.75,93.57,81.61,63.32,128.7
8643,101.86,93.3,81.71,63.42,129.36
8644,101.97,93.22,81.77,66.12,131.23
8645,102.37,93.15,81.84,66.96,132.52
8646,102.98,92.82,81.93,69.33,132.72
8647,103.4,90.53,82.05,71.49,133.58
8648,103.92,89.82,82.18,72.77,136.27
8649,100,100,80,60,120
8650,100.13,99.66,80.15,61.92,120.11
8651,100.28,99.36,80.33,63.64,120.34
8652,100.7,98.14,80.37,63.95,121.26
8653,100.75,98.08,81.12,65.29,121.74
8654,101.02,96.27,81.53,65.62,121.95
8655,101.42,95.75,82.1,66.73,122.48
8656,101.57,95.53,82.12,67.41,123.61
8657,101.69,94.75,82.2,69.14,126.26
8658,101.71,92.09,82.59,69.7,126.78
8659,101.94,91.65,82.69,71.72,126.87
8660,102.45,91.5,82.7,71.94,127.35
8661,102.57,91.48,82.96,72.67,129.06
8662,102.76,91.34,82.97,72.71,130.03
8663,103.01,91,83.07,73.68,130.3
8664,103.24,90.59,83.28,73.75,131.79
8665,103.32,88.91,83.54,75.46,132.23
8666,100,100,80,60,120
8667,100.13,99.96,80.08,63.3,120.61
8668,100.31,99.53,80.35,63.76,121.04
8669,101.77,99.02,80.42,63.89,123.85
8670,102.27,98.09,80.72,64.02,125.39
8671,102.66,97.38,80.77,64.54,129.19
8672,102.69,96.43,80.84,65.56,129.61
8673,103.5,94.41,81.26,65.94,130.36
8674,103.9,93.52,81.34,67.07,130.57
8675,104.36,92.38,81.54,67.44,130.68
8676,104.42,90.67,81.62,69.11,131.72
8677,104.42,89.49,81.82,69.46,132.08
8678,100,100,80,60,120
8679,100.21,99.76,80.15,64.36,120.39
8680,100.5,97.56,80.36,64.62,120.47
8681,100.83,96.34,80.36,64.71,124.5
8682,101.22,96.19,80.39,65.98,125.22
8683,101.24,95.87,80.49,67.01,126.61
8684,101.31,95.5,80.53,70.95,126.71
8685,101.39,95.42,80.67,76.2,128.43
8686,101.56,94.9,80.74,77.38,134.37
8687,101.62,93.84,81.31,78.31,136.78
8688,102.67,92.46,81.34,78.64,137.04
8689,103.4,90.99,81.45,78.65,137.29
8690,103.42,90.1,81.77,81.22,139.92
8691,103.56,89.89,81.78,82.11,140.26
8692,100,100,80,60,120
8693,100.67,99.9,80.19,60.99,121.88
8694,100.77,99.25,80.23,61.97,123.64
8695,100.81,99.23,80.41,63.61,124.4
8696,101.42,98.13,80.71,64.03,124.5
8697,101.93,95.99,80.85,64.24,125.62
